text,classification
os refugiados estao todos a vir para a minha terra noto logo que nao e de cá mas eles sentem se bem acolhidos cá,1
os resistência vão voltar para fazer um concerto no bataclan. eu sei que dizem que um raio não cai 2x no mesmo sítio mas deixem-me sonhar,1
o @stf_oficial  fazendo conluio com essa moça @marcofeliciano  isso pode??? ou ela é maluca psicopata mesmo? ,1
@otmar03 @djouka_pb tambem tm um video de bruno com a namorada de maos dadas... mas nao é da natureza dele tratar bem mulher kkkkk,1
@otmar03 @gabrielplnheiro @pauloap @ajulysantos esse perfil ta apurrinhando todo mundo de direita que posta algo sobre o dia das mulheres.,1
@otmar03 huahauhaauhauha uahuahauhaa vamos a agenda feminista que faz tudo menos defender mulher ,1
@otmar03 sem islamismo elas estariam na praia  com o islamismo elas tao de luto ,1
o trump do futebol foi reeleito. quando é que começa a construção do muro na 2a circular? o benfica que prepare o guito...,1
ouvi dizer que o chorão saiu do charlie brown jr e entrou no sepultura é vdd? =d vai na fé brodi!,1
o video era um sapatao tocando siririca ,1
@paolabuzzone por isso eu sou sapatao. super indico.,1
parabéns a essas meninas... kkkkk @otmar03 @inesbolsonaro @editorahumanas @gabrielplnheiro @pauloap @pedrinhu_tecix ,1
parabéns a todas as mulheres menos para as abortistas e aborteiras porque essas não são gente!,1
parabéns beyoncé! estamos em fevereiro e já ganhaste o prémio da foto mais absurda de 2017 ,1
parabéns chorão! 4 anos longe das drogas.,1
parabéns guerreira.... gritar de peito de fora no meio da rua nun país onde a mulher é livre é fácil..quero ver lut _ ,1
parabens hugo chavez pela sua morte,1
parabéns mulheres de verdade mulher inteligente faz de seus dramas verdadeiras histórias a mulher burra de suas his _ ,1
parabéns pra sapatão mais piranha de santaa cruz!!! 19 anos né porra. teeeeeee amooo que venha sábado bebê  @eaebeamaria,1
'parabéns pra você mulher. parabéns pra você que é feia gorda não se cuida coitada. que não vai arranjar... ,1
parabéns pra você mulher. parabéns pra você que é feia gorda não se cuida coitada. que vão vai arranjar... ,1
parabéns!!!!que o mundo copie e não permitam está insanidade. #trumpeuapoio. _ ,1
parabens sapatão sdds @attomiter ,1
para de chamar os outros de fascistavc nem sabe o que é fascismoseu filho da puta,1
para de falar alemão caralho,1
para desconcentrar um homem com um decote é necessário ter peitos ,1
para o pessoal que não conhece muito o futebol europeu citi x mônaco seria uma espécie de marília x oeste aqui no brasil #casadachampions,1
para @reinaldoazevedo  o simples fato de apoiar @jairbolsonaro é ser 'direita xucra'. conversar o quê com um cara desses?? babaca total.,1
para se #renovarportugal urge desparasitar a classe política e dirigente. árvores podres só dão frutos podres. #pnr ,1
parece que o papa vai estar menos tempo em portugal do que o porto esteve em primeiro lugar...,1
parem de histeria...não ha nada demais de dizer que homem é homem e muher mulher. pq a pessoa se sente diferente n _ ,1
passando aqui para avisar que comunistas vão arder no inferno.,1
passando aqui só pra dizer que nao interessa se é puta santinha gorda magra feia ou bonita se eu amar essa pessoa pau no cu de todos,1
passo a passo de como denunciar o facebook do pastor malacheia...  kkkk ele vai ficar muito puto mas quem liga?,1
passo 1 - denuncie a pagina do silas no facebook. 2- mande uma msg pro @pastormalafaia avisando-o. 3- use a hashtag #trolandocomhumornegro,1
passou umas mulheres do meu lado e ficaram cochichando 'é sapatão',1
@pauloap @felipehamachi 'ain pq toy story mostra o capitalismo do menino que escraviza os brinquedos'  'pq sera que o woody não é negro?',1
@paulobotelho87 'glorificar o sexo'?? sua família se resume a sexo?? se é tão trivial faça sexo c sua mulher no meio da rua então! #idiota,1
@paulobotelho87 'lutam contra instintos' ahahahahahaha!!!!!!!! muito retardado... vaza vai já teve teus 15 min de fama,1
@paulobotelho87 ué vai lá machão! leva tua mulher pra galera ver!,1
pau no cu de voces que tem um rostinho maravilhoso e um corpo lindo e ficam dizend 'eu so mt feia' 'obg bb mas eu so horrivel' 'eu so gorda',1
pau no cu do evento baixa o preço da gasolina seus fdp ,1
peça pra esse débil mental deixar de ser seu meu fã #joaquinresponde ,1
pec pra invadirmos a argentina já!,1
pedreiro se forma em direito após pedalar 42 km por dia para estudar e agora esquerdopatas? ,1
pelo menos eu descobri o nome da guria q eu queria e como meu sapatômetro estava certo ela é sapatão,1
pensava q essa cena de n se sentirem minimamente atraídas por raparigas mas no entanto quererem entrar no mundo das fufas já n era moda,1
17 pequenas atitudes machistas que acontecem na cama  via @buzzfeedbrasil,1
perfeito absurdo lisboa atractiva e animada para turistas e especuladores inacessível e de costas voltadas para o _ ,1
perguntei uma surda se ela gostava de ouvir musica meu deus como sou burro kkkkkkkkkkkkkk qm nao gosta de ouvir musica,1
pergunto-me se as fufas comparam o seu cheiro com o da parceira,1
@perryoutside @rachelsherazade @joicehasselmann essas são corruptas mentirosas dissimuladas dilma ladra de aposentados gleise,1
pessoal passem pra essa guerreira --> @itsmabizao que não consegue terminar um debate! deu block no opositor! não _ ,1
pessoal que é todo 'eu não mato animal nenhum'. uma semana em angola e depois falamos,1
pessoas ruivas e onde habitam,1
@pintomondim bardamerda para a eurovisão!,1
pior de tudo foi o lula que colocou um padre acusado de pedofilia na pastoral do menor é igual colocar o aécio no denarc,1
pior que ades só aids,1
@pj_igor os negros não vão gostar.,1
pleno dia internacional da mulher e eu ouvi um pai dizendo pro filho que a mãe dele é uma burra,1
pode ser gorda pode ser feia,1
pode ser gorda  pode ser feia  so não pode ser gorda e feia,1
'po gata fica cmg' 'não' 'sai daqui então não queria vc é toda zoada gorda feia ia te pegar por pena' ?????????????????,1
político corrupto? pare de falar merda!! tá vendo lula dilma fhc ou aécio no meu perfil? ,1
@politzoficial ta certo o q tem de terrorista posando de refugiado,1
ponto alto do carnaval até agora foi essa guerreira fantasiada de dollynho exibindo seu orifício anal ao vivo em re _ ,1
por favor nunca seja o branco ,1
por que a fome do mundo não ? por que os refúgiados não são mais alvo de polêmica e ajuda ? por que isso é importan _ ,1
porque apesar de ser bruto igual os pés da burra quando era pequenininho aprendi que em mulher não se bate nem... ,1
porque é que todas as fufas qd são mais novas dizem ser 'bi'?,1
por que eu não posso chamar ele de preto se ele me chama de branquelo azedo,1
porque normalmente as fufas e os paneleiros são com... —_ pára de criar estereótipos isso é horrível ,1
porque só o @editorahumanas pode ser censurado e eu não?eu odeio as feministas tanto qnt ele.. elas só sabem dar e abortar! #direitosiguais,1
por que só tem globeleza mulata isso sim é preconceito branca não sabe sambar não é isso ?????????????,1
porra agora só semana que vem o celular.. mulher burra do carai,1
porra q mulher burra,1
porra que lixo que idiotas... o mundo está à deriva... ,1
portanto o 'grab 'em by the pussy' de marine le pen foi ter mostrado imagens dos horrores causados pelo islão?,1
portugal distingue-se “porque não tem nem vai ter campos de refugiados ,1
portugal não tem campos de refugiados nem nunca irá ter  #paisaominuto,1
povo falando que tô linda grávida onde????? gente eu me sinto um monstro tanto de gorda quanto de feia kkkk,1
pq é q ha fufas em almeirim e eu nunca soube,1
pq n manda os refugiados pro inferno em vez de mandar pra europa???são tudo muçulmano mesmo....,1
pq sapatao paga tanto pau pra kristen stewart???? sinceramente acho ela bem sem gracinha,1
prêmio puskas? bola de ouro f.i.f.a.?  grandes merdas perto disso. ,1
pra esquerda vagabundo é assim 'pegar' 40 mil reais de um trabalhador que ralou pra comprar aquilo é não fazer n _ ,1
pra @folha  'crimes não violentos' deveria dar vaga num spa. ,1
pra mim bbb sempre foi uma merda,1
pra mim o dia da mulher era dia 8 de maio shdjdk ache a burra,1
pra quem acha que sou um fdp... fdp é isso ->   hahahahaha,1
pra que tirar meu wpp?  tem que tirar é a dilma logo porra,1
pra @spoab advogado ameaçar um juiz de morte = suave de boa! nenhum a. fazer piada contra o feminismo = é crime. _ ,1
pra @spoab os crimes que esta página mostra há 7 meses de feministas sjw etc foda-se a eh fazer meme contra feminista é ódio violência..,1
pra turma da usp moraes é muito 'partidarizado' ??? e não pode ir pro stf. já fachin ter defendido invasão de terra  mst crime!! ok.,1
pra você que não gosta de futebol. foda-se!!!! seu mané sem alma.,1
#precisamosfalarsobreaborto vc deveria ter sido abortado,1
precisa-se urgente de um serial killer de cantores sertanejos,1
'preescrevem'  esse é o nível de jornalismo do @jornaloglobo !!! inacreditável que alguém assine esse lixo! ,1
prefiro ser magrela como a piranha diz .. do que ser gorda feia como ela é  #afrontaaaaaaaaabbê  ,1
primeiramente bolsonaro segundamente presidente!,1
principalmente minhas irmãs adoram falar o quanto eu sou feia e gorda e elas lindas e perfeitas,1
protesto “islão aqui não!”  via @youtube,1
@prylliimaa não querida vc é burra por falar que mulher só serve pra fazer faxina na casa e cuidar de filho.,1
ps troco por um crente! pago a diferença!!!!,1
@ptana_ @anajuliacostaf1 gorda feia  xodade,1
pt é de satanás lembrem-se sempre ,1
pt é vermelho pq vermelho representa o comunismo ou seja representa o inferno.,1
publicitária é pega fumando maconha e diz estar soltando a fumaça do conclave hahua  #fumaçabranca #habemuspapam,1
puta e folgada ainda ta achando q sou ela q gosta de dar pros cara e pagar de sapatao,1
puta que pariu querem decidir como o rapaz deve chamar sua própria namorada vão se foder ,1
putaque patou caralho buceta cu rola xereca é homem nu é mulher bitando a mao na xereca da oitra é mulher nua é put _ ,1
puta saudade de postar uns bagulho machista nessa porra mas agora as mulheres aprenderam a ler,1
qdo vc vê q a mulher q vc gosta te bloqueou só pq vc comeu outra ,1
+q julga a amiguinha d burra so pq ela se arruma e n segue o esteriotipo q axa q tem 'mulher q preste x mulher q n presta' etc etc parem,1
q mulher burra essa dá série,1
q mulher estúpida! ,1
qual é a dúvida? a europa reage e cada vez serão mais! azar para a máfia dos governantes traidores e da comunicação _ ,1
qual o problema em dizer que mulher é mulher e homem é homem...porque tanta histeria ? pessoal da agenda gay so pod _ ,1
qual político covarde bundao eu vou começar a xingar nessas eleições ?,1
quando alguém te chamar de gordo não ligue você é maior que tudo isso,1
quando as feministas vem falar comigo eu jogo ração....,1
quando é que a dilma cai pra eu poder viajar pra miami de nv?,1
quando for presidente desse país darei passagens p bichas todas irem pra argentina serem governadas pelo lindosqn do maurício macri!,1
quando repõem a estátua de d.sebastião na #estaçãorossio? consequências para o selvagem autor do vandalismo? fica t _ ,1
quando vc descobre que aquela mina que vc conhece de vista é sapatão,1
quanto mais cheias as cadeias melhor galera!!!!!,1
#quartadetremurasdv mas deus foi tao bom cmg. pq hj ela ta mó gorda e feia.,1
que burra essa mulher que perdeu o mamão! ele é mto maduro cara,1
que dicionário! feminismo -defende todas as pautas da esquerda -é só a esquerda perder q faz protesto -nunca prote _ ,1
que eu saiba condição básica pra comprar casa é ter dinheiro. e pra isso precisa trabalhar. se ficar acampado aí n _ ,1
que gorda feia e falsa vai tomar no cu mane,1
que gorda feiafalsacomemorando que a emilly ta no paredãoridícula,1
queimar a sede da @cartacapital é um direito pela luta contra mentirosos e mamadores de dinheiro público? se for e _ ,1
que justiça injusta. o brasil tem que mudar. mas infelizmente a maioria dos parlamentares e muitos juristas... ,1
que loucura !!! olha o que está rolando na internet é gravíssimo. quem lembra da tal  doida que acusou o dep... ,1
quem ainda não conhece paris é melhor ir logo antes que o refugiados destruam tudo.,1
quem é mais demente essas mães ou o jornal que pública uma merda dessas? ,1
que merda hein? por isso que muçulmanos mandam aí inclusive vetando mulheres 'a sós' no subúrbio... ,1
quem gosta de feminismo são mulheres que se odeiam e odeiam homens ou desavisados que desconhece a desconstrução... ,1
'quem não conheça as fufas que as compre' foi a melhor frase que disse hoje fds,1
que mulher burra do cacete  vsf alana,1
que mundinho pequeno esse de sapatao ne  a gente descola cada fita da namoradinha dos outro,1
que nojo! tenha vergonha de tanta sabujice sr. presidente #marcelo. um pulha traidor e ladrão para baptizar o novo _ ,1
que o brasil não seja a proxima suecia frança alemanha...já temos bastante problemas por aqui não precisamos de _ ,1
que piada! um país desses não tem qq futuro... ,1
que raiva daquela mulher burra deu os pontos igual a cara dela,1
quer chamar atenção do marido organiza um grupal com as amigas pra ele jumenta ,1
querem lá ver que ele já nem dorme?... #trump então e os 'direitos humanos' dos americanos à sua soberania nacional _ ,1
queremos liberação de armas drogas e prostituição pela família!,1
'querem tirar filosofia pra q a gente não seja um ser pensante' ,1
querendo comer umas seguidoras ae,1
queria lembrar que chamar a coleguinha de puta feia gorda escrota e etc tbm é machismo,1
queria saber pq todo mundo acha que eu sou sapatão,1
queria ser uma modelo da victoria's secret mas infelizmente sou feia e gorda,1
quer ser mulher..mas foi pro alistamento  dia internacional da mulher feliz dia das mulheres #diadamulher _ ,1
que rumo estamos tomando quando um juiz pode interromper um veto de seg. interna e qlqr um até mesmo mal intencion _ ,1
que 2017 seja de sonho para o nacionalismo e de pesadelo para a comunicação social. desejo um mau ano para o 'jornalixo' #youarefakenews,1
quis me chamar de sapatão?  logo eu que peguei tua irmã,1
q viadagem de romantismo. ele tava comendo ela de ladinho ,1
@rachelsherazade ele só vai preso se ele fizer uma piada com gorda...,1
raiane sapatão fld dá mh bunda kkkkkkkkk,1
@ramonsm16 ela é mais legal eu sei. só que ela é feia e gorda...,1
@raquelrangel0 menina se não fosse o movimento feminista nem existiria o dia da mulher deixa de ser burra,1
@reasalvagni se fosse vc tinha comido a criança o romano tbm,1
@reasalvagni @srdeabo bicho não volto mais pra apple nem fodendo,1
rebenta a bolha sporting. isto está a passar da fase de ter piada para a fase de meter pena,1
reclama de racismo........mas e as cota hein miga? só privilégios,1
refresco de feminista é.....,1
'refugiado estão morrendo de frio na grecia''. que bompelo menos com o pau congelado eles n conseguem estuprar mais nenhuma europeia,1
refugiados muçulmanos são flagrados atacando a polícia nacional francesa. não são manifestantes. são anarquistas... ,1
@reinaldoazevedo @veja ta feliz né reinaldo.??? ...voce é a maior decepção desse país ...quase no mesmo nível do pt ,1
rendimento médio mensal dos brasileiros  homens brancos – r$ 2.509 mulheres brancas – entre r$ 1.500 e r$ 2.000... ,1
repita comigo não espere que ele vá mudar por mim não espere que ele vá mudar por mim não espere que ele vá mudar por mim  não espere,1
@resenhabbmp essa é a questão! o bahia vai bancar levir culpi? marcelo de oliveira? osvaldo? ou querem joel cruz arruzinho sapatão e etc.?,1
resumo do feminismo querer aprovação pra mostrar o rabo ,1
@revistaepoca @gurovitz e porque a arábia saudita não acolhe os refugiados? não acolheu nenhum deles até hoje.,1
@ricardohdc po ai mulher burra msm... mas se ta ligado que estagio vc n arruma ne  termina a escola daqui 3 meses,1
ricky martin!!!!! demorou tanto tempo assim pra assumir pq? tava dando a bunda? é? não se reprima caralho! literalmente pra vc....,1
riquinha feia e gorda —_ yha ando aqui a rebolar para a vida  ,1
roberta tu é feia falsa rídicula gorda entre outras coisas q não posso dzr aqui por risco de processo.vai sair com rejeição max  #bbb17,1
@rod__serling @i_feer @aguadepresepio @well1611 quando abro a tl e vejo ensaio fotográfico de  feminazi  gorda  e feia. #minhadorimporta,1
@ronanoliveira_ @jpriscilla26 cuidado com a burra!  proteçao na edição mulher! o programa ta 'pintando' ela como uma vitima e perseguida,1
rosto do ódio a trump @luiscostaribas é um nojo! jornalista ou político da oposição? espuma de raiva diante do melhor que aconteceu aos eua,1
@__ana__silva__ @o__ferreira volta para a tua terra,1
@_deadputa como assim angola não é na europa ??? xd ,1
@_dkcosta eu sei o q é ser mulher... qd decidi por mim mesma ter filhasim ela foi planejada ouvir q só mulher burra e desestruturada _,1
@_ioen o amor e sexo foi lacranteeee chora família tradicional  enquanto isso no mundo real teu pai tá vendo praça é nossa  _,1
@_ioen tadinho dele faltou oportunidade  tentou só 4 vezes roubar casa gente pais da chacina e do massacre ,1
@_renzzi mulher burra me da nojo!,1
@_sartorlari sapatão do inferno jakakaka,1
@_vininobrega@direitafalando interpretou bandido defende bandido ,1
@adolfo_dias_i não há cozido à portuguesa que não tenha farinheira nem greves na função pública que não sejam à sexta-feira...,1
@adrism16 td dia o msm post no ldrv perguntando cade as sapatao,1
@ajulysantos essa lavada que a rachel sheherazade deu no falso ativismo feminista merece ser ouvida por todos ,1
@ajulysantos não concordo em usar familiares para atacar adversários políticos porém uma bandeira da @mariadorosario é a educação dos _,1
@ajulysantos no dia que acusados de pedofilia defender bolsonaro algo muito errado estará acontecendo com bolsonaro  _,1
@ajulysantos o ruim de falar mal do papa francisco pra quem não acompanha a política mundial é que vc acaba sendo chamada de doida.,1
@ajulysantos ó só a patrícia lélis sim aquela que acusou feliciano de estupro e diz ter feito aborto de um filho do eduardo. quem acre _,1
@ajulysantos se bolsonaro for eleito vai ser engraçado assistir manifestações organizada pelo mbl junto com a une 'machistas não passa _,1
@ajulysantos se você não acha isso lindo se você não acha isso arte vc é muito fascista... ,1
@alcoolinda teresa quero ir ao quintal toda a gente excepto eu *ignores* teresa é um sitio de fufas toda a gente bora!1!!!!,1
@alerodrigues247 como ser feminista ser feia e gorda pagar peitinho em passeata ser peluda odiar homens e achar q isso fará diferença _,1
@alex_borges feminismo 2017 1. homens ocidentais usem saia e batom! 2. abram as fronteiras para os muçulmanos! ligue os pontos,1
@alex_borges 'mulheres são minoria nos cursos de engenharia!' denuncia a feminazi que quer escolher sua profissão por você.,1
@alex_borges 'o problema do mundo são os brancos velhos europeus com raiva' diz o militante da ideologia criada pelo branco velho euro _,1
@alexismrr11 a minha casa não aceita refugiados aka mónica,1
@alexroussef171 povo comendo lixo - esta é a prosperidade comunista bolivariana. luladrão e sua orcrim tem que apodrecer na cadeia.  _,1
@altrightbr 'refugiado' iraquiano estupra menino austríaco de 10 anos e alega 'emergência sexual'   _,1
@anais_sts @mariaa_msj não quero assim eu seria a feia e gorda do casal,1
@anamr_c fufas decentes hj é o nosso dia mulheres,1
@andreeysilva99 @carlos_rauan @paoleet_ liga não mano  claro que ela tem carimbo no passaporte rs .. ela veio p brasil refugiada da an _,1
@annetogni a mulher é engenheira nuclear e consegue ser boa na cozinha puta merdaaaaa #masterchefbr,1
@antonio902car então vc acha que temos obrigação de receber refugiados do estado islâmico né? então depois não reclama!  _,1
@arabiangirlxx tipo a doença mais comum em angola é catinga . os pacientes entram 'médico  tenho catinga o que faço?' nada filhonão t _,1
@arinildogarcya como eu sou contra a homossexualidade penso que isso não é normal apesar d'haverem crianças criadas por 'gays' não é u _,1
@arnaldoluisba @marisa_lobo @semprefamilia_ completando mulher tem útero e gera filho homem não tem.,1
@astoonhabbo passando camp rock na disney e eu só vendo o quanto ela era gorda e feia quando não tinha dinheiro,1
@barata2001 @bento__9 @aloaloads isso e racismo pos anoes pretos fufas gays e shemales simao,1
@batistadaniel1 @marisa_lobo esse idiota protestou qdo o país dele saiu às ruas há 2 sem pedindo morte de trump e aniquilamento dos e _,1
@batman_reaca poliamor é desculpa de vagabunda pra fazer rodízio de piroca,1
@beatrizmarks @folha viva o islã! religião que bate nas mulheres apedreja decapta manda se cobrir dos pés à cabeça e q as feminista _,1
@becsamorim eu queria dedicar esse tweet à minha sapatonice obrigada vida por ser sapatão bjs,1
@benebarbosa_mvb os democratas também boicotaram a posse de abraham lincoln. ele tinha uma ideia maluca de acabar com a escravidão...,1
@bentomarcela o terceiro foi aquele que gabriella não fez nada pq gabriella é sapatao puxa o fole fi de rapariga,1
@bfrflavinha filho nunca segurou e nunca vai segurar macho ainda mais se for esses mlq da vidamulher q engravida sabendo q o cara é s _,1
@bifeahcasa até o psd tem um candidato à cml q é anónimo...,1
@bing_fla @justiceiro_sujo se chamasse de 'minha branquinha' iam falar que não bastava namorar branca tinha que se orgulhar ainda.,1
@bjsapinha tem certos problemas que sapatão não precisa se preocupar. entre eles o de não poder tomar seu açaí em paz.  _,1
@blogdopim depois que justiça sequestrou cobertura de r$ 15 mi ocupada por lula aposto que lulistas cogitaram fazer vaquinha para pag _,1
@blogdopim gente comum com frequência deixa-se levar pela histeria de esquerda. é preciso descrever na íntegra o quão ridícula ela é. m _,1
@blogdopim não há só direita e esquerda crianças. há gente comum alheia à batalha. parem de achar que tudo é explicação à esquerda e _,1
@bolsonaopressor grupo de zumbis tentam escrachar o @jairbolsonaro na universidade presbiteriana mackenzie. ,1
@bolsonarosp bancada 'feminina' aproveita dia int. da mulher para criar fundo com nome bonitinho para financiar o... aborto! legal né? _,1
@bolsonarosp eis o vale-tudo para nos tacharem até de nazista. em seu blog @rconstantino rodrigo constantino desvenda a farsa  _,1
@bolsonarosp padre petista e acusado de pedofilia júlio lancelotti ataca gratuitamente @jairbolsonaro . ele tem moral p isso?  _,1
@bomdiaabiga @marllutezuds nada não galinha da angola,1
@brenosbezerra a mulher eh mega inteligente tem doutorado ate na casa do caraí e cozinha bem porra #masterchefbr,1
@brina_gugli apenas dois tipos d pessoas não concordam com bolsonaro as q não entendem seu discurso ou as q compactuam c coisas errad _,1
@brothersdireita existem mulheres ladras canalhas safadas dissimuladas.... sinto muito se voce não sabia disso !! feliz dia das mulh _,1
@brptrcch vcs podem ter grupos de amigos bons mas nenhum como esse de sapatao ,1
@brupls vai se fude os cara quer retratar jesus e retrata o cara branco de cabelo sedoso olho azul etc o cara nasceu no oriente médio _,1
@capitalismoop #sermulheré ter cromossomos xx e não ter uma rola no meio das pernas,1
@caralhosafoda fufas de merda atiram-se a tudo o que mexe.,1
@carlosbolsonaro há algo sonso e canalha no ar quando psdbistas resolvem criticar bolsonaro por posicionamento q o mesmo psdb teve. iss _,1
@carlosbolsonaro tentam de tudo homofóbico racista misógino xenófobo e não colou agora a mais nova videogamefóbico!,1
@carolinaamatos 'quem não conheça as fufas que as compre' foi a melhor frase que disse hoje fds,1
@coalacroata e regicídio parricidio genocídio etnocidio... aparentemente é mais difícil aprender português quando se está lambendo b _,1
@coldasgrey tinha uma mosca aqui e eu tirei a tela pra ela sair mas ela não saía  eu vc é burra minha filha aí uma mulher passou na _,1
@comendaserra pena capital pena de morte para políticos corruptos já! meu sistema é bruto! ,1
@crismenshova união europeia quer multar países que não abrigarem refugiados. entendem agora porque tudo isso vai ruir?#europaxit,1
@csl_silva mulher burra machucou meu braço,1
@csnunes1 realmente não defende mulheres. simples assim. em alguns momentos ataca ferozmente mulheres que não estejam seguindo sua cart _,1
@cusbahia dossiê sapatão é revolução! existências e resistências das lesbianidades nas encruzilhadas subalternas. até 2603  _,1
@cusquicesfufas fufas trocam alma por pão fofo !,1
@daijikishigami e se não for bonita ele não estupra porque não merece. elas ficam muito tristes imaginando esse varão nú.  _,1
@dam_ocu isto faz tanto sentido como dizer q angola não é uma colônia ,1
@danversawyer quando eu to em dúvida se a mina é sapatao e ela fala que gosta de anavitoria ,1
@davidsonbruno27 @bolsonaopressor a família tradicional está assistindo a praça é nossa seus bostas ,1
@deia_gut @g1 mas soltar o assassino bruno tá de boas né stf.,1
@depeduardocunha dilma mente tantoque já estamos aprendendo a identificar do ela mentebasta mover o lábios,1
@desesquerdizada pro @marcelofreixo socialismo é só de dia enganando os trouxas que caem no discurso do @psoloficial. de noite é camar _,1
@destruectag eu to dando vários berros com o @direitafalando,1
@devilshug as pessoas hoje em dia te falam td hora pra vc amar quem vc é e se aceitar mas se vc for branco & hétero vc não deve fazer _,1
@devilshug meudeus que fardo deve ser ter nascido hétero e branco aff que tragédia grega isso,1
@dexmagazine artigo atualizado gays negros judeus e mexicanos a favor de trump! ,1
@dilanrules só não percebo o orgulho destas fufas ,1
@direitabrasil fátima bernardes não pára de repetir 'o estrago que o homem branco causou' ao chegar no brasil.  vai estudar vai sua _,1
@direitafalando heterofobicos não passarão,1
@direitafalando hj vou prestar queixa por ter sido vitima de racismo inverso me chamaram de branco azedo,1
@direitafalando já tava na hora de acabar com esse ciência sem fronteira um bando de pobre indo viajar pra europa no mesmo avião que eu _,1
@direitafalando morte aos estupradores!!!!!!! menos se for meu amigo de bancada aí tá tranquilo,1
@direitafalando nada contra mulheres tenho ate amigas que sao,1
@djluizinho22 @jhullymelo79 não é sapatão mesmo não eu errei ... e traveco mesmo  mó pirocão que tem,1
@domestorck esse mundo sapatão é uma viagem todo mundo pega todo mundo credo ycyfugug,1
@dykerspt bom dia sapatão,1
@editorahumanas antigamente tinha várias gostosas no carnaval agora parece encontro de sobreviventes de chernobyl,1
@editorahumanas geraldo alckmin vs jair bolsonaro a esquerda vai ter que escolher se vai ficar sem merenda ou sem dar o cu,1
@editorahumanas o pt recebeu 40 milhões da itaipava o lula pode alegar que foi pra consumo próprio,1
@editorahumanas se eu tiver um filho gay serei duplamente presente pra ele não precisar se expor pra chamar minha atenção,1
@editorahumanas vagabunda demais ,1
@edmilsonpapo10 só canalhas desocupados exigem inutilidades como essa... aliás o rio sempre sai na frente quando o assunto são canalha _,1
@eeobala mulher esperta sabe ter um homem na palma da mão  mulher burra apenas acha que tem mais na vdd não tem nada,1
@egocentricpapi mulher inteligente é outro mambo ya não tem como! burra não pode ser bue bonita mas burra ta gato pode morrer..,1
@egocentricpapi mulher que apanha de homem e ainda assim continua com ele é burra!! att não perguntei nada é burra e acabou,1
@elizaqueta1 se as crianças gays que que assistem casais heteros a se beijar não ficam 'direitos'como è q supostamente vai acontecer o _,1
@eloisioalmeida @justiceiro_sujo me mostre um patrulheiroa do politicamente correto e eu te mostro um hipócrita,1
@error4h olá eu sei que não te chamas angola....mas podias ser minha ,1
@estadohiramico a prova maior de que o feminismo é lixo é a ausencia de textao delas pro islä que cobre as mulheres da cabeça aos pès e _,1
@estadohiramico assim funciona o feminismo se você é mulher e não segue a cartilha você não representa as mulheres. lixo de movimento h _,1
@estadohiramico o cara entrevistou o @bolsonarosp ficou igual uma putinha concordando e agora lança essa legenda canalha. que arrombado _,1
@estadohiramico quem é playboy safado fortalece no,1
@ezvenus_ incrível a facilidade que sapatao tem pra namorar,1
@fabioiwa quem aplaude a decisão da justiça que condenou levy fidelix por homofobia não entende nada sobre ditadura e muito menos sobr _,1
@falloneil bicho me senti muito burra só ouvindo essa mulher falar #masterchefbr,1
@feministinho deixei minha redação do enem em branco pois quem sou eu pra falar sobre feminismo,1
@fifaoverhoes mostrar relacionamento gay não tem problema. basta não ser homossexual. ,1
@filhadeeva_ ... agora refugiados com uma ideologia e cultura completamente incompatíveis com as nossas aí não tem como mesmo!,1
@fofocasonline este é o islamismo..... a triste realidade que a imprensa #fakenews se recusa a nos mostrar.  ,1
@franciscopombo eu sou contra a eutanásia porque acho que a europa não se deve misturar com outros continentes.,1
@frasesdegays se você não tem uma prima sapatão a prima sapatão é você,1
@gabie_rochaa e olha pra cara gorda e feia de isabelle .. sem contar da voz irritante dela ,1
@gabrielasoligo hj é mulher maravilhosa mulher é isso e aquilo..amanhã é pq mulher é tudo burra n pode dirigir lugar de mulher é no _,1
@gabrielplnheiro arthur é a favor da sexualização das crianças? ,1
@gabrielplnheiro as feministas tão contra a emma watson por causa do decote dela  aahahah bem feito ,1
@gabrielplnheiro dória diz que é esquerda aqui admira o adorador da maconha fhc ,1
@gabrielplnheiro muçulmanos vandalizam lápides de judeus e cristãos ,1
@gabrielplnheiro na arabia saudita irã afeganistão... e nunca vamos ver feminista falando do islã ,1
@gabrielplnheiro não existe extrema esquerda pra globo  só extrema direita,1
@gabrielplnheiro nem todo trans é estuprador mas existem sim não vamos deixar as meninas com homens no banheiras sozinhas  _,1
@gabrielplnheiro quando era o obama não saia no jornal nacional a imprensa tem lado ,1
@gentemagra1 não tenho preconceito até tenho amigas gordas adoro sair com elas chamo mais a atenção rsrsrsrs,1
@ghourmet este video foi a coisa mais idiota que vi em toda a minha vida eu nem acredito que acham que o islão é feminista lol  _,1
@girlslkgirls mulher é tão bom que se na próxima vida eu nascer mulher de novo com certeza vou ser sapatão mais uma vez sem pensar duas _,1
@girlslkgirls sapatão raitella tem como? tem ,1
@glaciefranca @otmar03 a corresp. de ny do sbt não disse o nome de obama quando falou da espionagem da cia. se fosse no gov. de trum _,1
@goncalonickoo @drxkesbabygirl volta para a tua terra,1
@guilhermeribe73 islão - 5 letras bomba - 5 letras coincidência??????,1
@heto cientificamente comprovado. se não curte um pornozinho não é @homemdeverdade,1
@heycarolines cara  é de sapatão mas o coração é de mocinha  ,1
